user_id,product_id,rating,rating_count,time_of_day,day_of_week,month,season,device_type,gender,category,brand,price,original_price,discount_percentage,product_views,purchase_intent,interaction_type,timestamp,day_name,is_weekend,hour,date,price_range,uid,iid
79,368,5.0,188,evening,6,1,spring,mobile,F,Sunglasses,Gucci,980641,1127174,13,175,high,purchase,2023-01-25 00:30:11,Sunday,1,0,2023-01-25,Mid,78,267
154,270,5.0,356,evening,6,2,summer,mobile,F,Jeans,Levi's,870377,1145234,24,122,high,purchase,2023-02-21 22:47:36,Sunday,1,22,2023-02-21,Mid,153,169
125,160,5.0,304,afternoon,6,11,summer,mobile,F,Blouse,Adidas,1610944,2147926,25,478,high,cart,2024-11-30 17:53:43,Sunday,1,17,2024-11-30,Premium,124,59
196,481,5.0,182,evening,5,2,autumn,mobile,F,Sneakers,Ralph Lauren,1122552,1457860,23,182,medium,purchase,2024-02-06 04:56:36,Saturday,1,4,2024-02-06,Premium,195,380
183,365,2.145866672554703,224,morning,1,12,autumn,desktop,M,Shoes,The North Face,1672709,2090887,20,871,low,view,2024-12-17 05:06:03,Tuesday,0,5,2024-12-17,Premium,182,264
118,402,5.0,42,evening,5,11,summer,mobile,M,Dress,Uniqlo,305326,346962,12,148,high,purchase,2023-11-04 18:08:41,Saturday,1,18,2023-11-04,Budget,117,301
157,142,3.287598099541739,147,evening,1,6,autumn,mobile,F,Skirt,Carhartt,181269,215797,16,1608,high,view,2024-06-05 20:18:19,Tuesday,0,20,2024-06-05,Budget,156,41
181,365,3.3880794778850634,140,afternoon,2,10,summer,mobile,M,Blouse,Puma,1378273,1680821,18,912,high,view,2023-10-22 12:25:57,Wednesday,0,12,2023-10-22,Premium,180,264
38,236,5.0,94,evening,6,11,autumn,mobile,F,Shirt,Carhartt,417882,464314,10,174,high,purchase,2023-11-04 18:44:52,Sunday,1,18,2023-11-04,Budget,37,135
169,119,5.0,318,evening,6,12,spring,mobile,M,Sweater,Ralph Lauren,2135833,2636831,19,69,high,purchase,2023-12-09 18:34:53,Sunday,1,18,2023-12-09,Luxury,168,18
69,142,5.0,60,morning,2,8,autumn,mobile,F,Blouse,Levi's,2520754,2800838,10,74,high,purchase,2024-08-16 09:03:52,Wednesday,0,9,2024-08-16,Luxury,68,41
169,334,4.484831146451925,231,morning,5,10,autumn,mobile,M,Blouse,Nike,2069752,2406689,14,287,high,cart,2024-10-29 08:16:38,Saturday,1,8,2024-10-29,Luxury,168,233
102,483,5.0,66,afternoon,5,3,autumn,mobile,M,Blouse,Gucci,2091808,2614760,20,354,medium,cart,2024-03-15 12:53:44,Saturday,1,12,2024-03-15,Luxury,101,382
20,143,5.0,387,afternoon,6,4,summer,desktop,F,Cargo Pants,Uniqlo,2339494,2888265,19,94,high,purchase,2023-04-14 13:47:10,Sunday,1,13,2023-04-14,Luxury,19,42
133,372,3.7969162559921634,345,evening,3,12,autumn,mobile,M,Dress,Ralph Lauren,1178277,1550365,24,1259,high,view,2023-12-22 02:20:20,Thursday,0,2,2023-12-22,Premium,132,271
198,354,5.0,368,evening,4,3,autumn,mobile,M,Hat,Puma,1961377,2307503,15,103,high,purchase,2023-03-02 21:52:13,Friday,0,21,2023-03-02,Premium,197,253
139,271,5.0,211,morning,5,1,autumn,desktop,M,Dress,Adidas,1744001,2180002,20,49,low,purchase,2024-01-06 06:01:52,Saturday,1,6,2024-01-06,Premium,138,170
119,106,5.0,362,morning,6,10,summer,mobile,M,Shoes,Lacoste,697608,783830,11,187,medium,purchase,2024-10-15 08:33:17,Sunday,1,8,2024-10-15,Mid,118,5
110,485,3.585337322647922,96,morning,3,2,autumn,mobile,F,Jeans,Carhartt,1682531,1890485,11,2035,high,view,2024-02-14 11:22:03,Thursday,0,11,2024-02-14,Premium,109,384
8,200,4.74900531254119,390,morning,3,3,autumn,mobile,F,Sneakers,Uniqlo,1739046,2070294,16,238,high,cart,2024-03-05 08:22:29,Thursday,0,8,2024-03-05,Premium,7,99
23,449,2.7443841933636914,132,evening,3,4,summer,mobile,M,T-shirt,Pull&Bear,2311483,2784920,17,698,high,view,2024-04-18 19:53:54,Thursday,0,19,2024-04-18,Luxury,22,348
32,138,5.0,238,morning,2,12,autumn,mobile,M,Jeans,Carhartt,1589028,2011428,21,197,medium,cart,2023-12-09 10:52:52,Wednesday,0,10,2023-12-09,Premium,31,37
166,280,2.1961455190961763,80,afternoon,6,7,autumn,desktop,F,Blouse,Lacoste,699378,832593,16,1608,low,view,2024-07-18 17:54:45,Sunday,1,17,2024-07-18,Mid,165,179
124,439,5.0,331,morning,5,1,summer,mobile,M,Shoes,The North Face,1525206,1906508,20,157,low,purchase,2023-01-03 08:33:15,Saturday,1,8,2023-01-03,Premium,123,338
175,318,5.0,300,morning,6,10,winter,mobile,F,Hat,Pull&Bear,1714718,1948544,12,42,high,purchase,2024-10-15 11:34:16,Sunday,1,11,2024-10-15,Premium,174,217
199,423,5.0,129,morning,6,3,summer,desktop,F,Blouse,Levi's,2320819,2637295,12,127,low,purchase,2023-03-24 08:08:18,Sunday,1,8,2023-03-24,Luxury,198,322
192,194,5.0,259,morning,5,2,summer,mobile,F,Shoes,Puma,1718271,2291028,25,91,low,purchase,2024-02-22 09:25:59,Saturday,1,9,2024-02-22,Premium,191,93
107,111,5.0,204,evening,4,9,autumn,desktop,F,Sneakers,The North Face,1340052,1675065,20,96,medium,purchase,2023-09-22 03:38:49,Friday,0,3,2023-09-22,Premium,106,10
59,414,5.0,290,morning,6,1,autumn,mobile,F,Sunglasses,H&M,389993,448268,13,52,high,purchase,2023-01-01 06:06:00,Sunday,1,6,2023-01-01,Budget,58,313
123,237,5.0,148,morning,0,4,autumn,desktop,F,Sweater,Adidas,1007433,1275232,21,40,low,purchase,2023-04-28 10:21:07,Monday,0,10,2023-04-28,Premium,122,136
11,491,2.862904024284659,163,morning,4,7,summer,desktop,M,Cardigan,The North Face,1244244,1446796,14,752,medium,view,2024-07-11 08:04:59,Friday,0,8,2024-07-11,Premium,10,390
57,285,3.4686814303687283,21,afternoon,6,6,spring,mobile,F,Sunglasses,Dickies,1355030,1505589,10,1369,high,view,2024-06-02 15:02:18,Sunday,1,15,2024-06-02,Premium,56,184
108,300,2.1268408222274857,355,evening,2,12,autumn,mobile,F,Hat,Gucci,370827,494436,25,818,high,view,2023-12-12 00:37:16,Wednesday,0,0,2023-12-12,Budget,107,199
160,409,5.0,227,morning,2,2,summer,mobile,F,Sweater,Ralph Lauren,1663957,2029217,18,262,medium,cart,2024-02-17 06:29:08,Wednesday,0,6,2024-02-17,Premium,159,308
78,462,5.0,175,morning,1,2,summer,mobile,M,Polo Shirt,Lacoste,2392801,2750346,13,312,high,cart,2024-02-03 08:43:07,Tuesday,0,8,2024-02-03,Luxury,77,361
101,410,5.0,155,evening,6,5,summer,mobile,F,Sweater,Uniqlo,1584502,1800571,12,86,high,purchase,2024-05-05 00:46:41,Sunday,1,0,2024-05-05,Premium,100,309
28,497,2.1156053841609066,84,evening,1,7,summer,mobile,M,Shoes,Calvin Klein,1456632,1843839,21,1435,low,view,2023-07-24 20:22:29,Tuesday,0,20,2023-07-24,Premium,27,396
104,340,2.073389932760768,287,morning,1,10,spring,mobile,M,Dress,Lacoste,834705,937871,11,1722,medium,view,2024-10-22 10:57:35,Tuesday,0,10,2024-10-22,Mid,103,239
169,301,5.0,313,evening,5,7,summer,tablet,F,Shirt,Pull&Bear,2130746,2449134,13,420,medium,cart,2023-07-11 20:10:19,Saturday,1,20,2023-07-11,Luxury,168,200
18,200,3.7439991135541555,312,evening,4,12,summer,desktop,F,Cargo Pants,Ralph Lauren,1734063,2114711,18,1804,low,view,2023-12-27 04:10:09,Friday,0,4,2023-12-27,Premium,17,99
31,420,5.0,363,morning,2,1,spring,mobile,F,Shirt,Pull&Bear,2182572,2834510,23,78,high,purchase,2024-01-31 11:14:39,Wednesday,0,11,2024-01-31,Luxury,30,319
42,156,5.0,245,morning,5,7,autumn,mobile,F,Polo Shirt,Ralph Lauren,788782,1011260,22,408,medium,cart,2024-07-12 09:00:45,Saturday,1,9,2024-07-12,Mid,41,55
178,306,5.0,323,afternoon,1,8,summer,mobile,F,Cargo Pants,The North Face,2155034,2628091,18,406,high,cart,2023-08-10 17:43:40,Tuesday,0,17,2023-08-10,Luxury,177,205
47,215,2.5228254004482724,153,evening,0,2,autumn,mobile,F,Skirt,Ralph Lauren,2348087,2668281,12,1913,medium,view,2023-02-17 03:51:01,Monday,0,3,2023-02-17,Luxury,46,114
2,180,2.3291364245704758,200,morning,0,9,summer,mobile,F,Sneakers,Carhartt,1323701,1470779,10,1878,low,view,2023-09-08 08:20:32,Monday,0,8,2023-09-08,Premium,1,79
19,439,3.8425148461024725,325,afternoon,1,11,autumn,mobile,M,Shirt,Zara,1098246,1390186,21,732,medium,view,2024-11-11 16:59:56,Tuesday,0,16,2024-11-11,Premium,18,338
136,103,5.0,31,evening,4,9,autumn,mobile,F,Cardigan,Adidas,1346316,1547490,13,77,medium,cart,2024-09-10 04:39:35,Friday,0,4,2024-09-10,Premium,135,2
31,417,5.0,67,evening,3,3,winter,desktop,M,T-shirt,Ralph Lauren,248536,276152,10,32,low,purchase,2023-03-08 02:12:39,Thursday,0,2,2023-03-08,Budget,30,316
17,487,5.0,117,evening,5,9,autumn,mobile,F,Cardigan,Ralph Lauren,1627913,2114173,23,28,high,purchase,2024-09-14 22:06:14,Saturday,1,22,2024-09-14,Premium,16,386
50,197,4.717181283743905,77,evening,4,7,autumn,mobile,F,Jacket,Pull&Bear,2113885,2348762,10,268,high,cart,2024-07-08 21:11:43,Friday,0,21,2024-07-08,Luxury,49,96
9,271,2.764973872474395,238,evening,3,11,autumn,desktop,M,Cargo Pants,Carhartt,2096392,2329325,10,2064,low,view,2023-11-01 00:55:02,Thursday,0,0,2023-11-01,Luxury,8,170
16,468,4.332655705553017,125,afternoon,5,11,winter,mobile,F,Shirt,Ralph Lauren,845401,1006430,16,238,medium,cart,2024-11-24 12:11:34,Saturday,1,12,2024-11-24,Mid,15,367
71,499,5.0,136,evening,0,3,summer,tablet,F,Sneakers,Carhartt,1876828,2182359,14,168,high,purchase,2023-03-09 18:22:45,Monday,0,18,2023-03-09,Premium,70,398
148,290,4.182781378783957,216,morning,2,6,summer,mobile,M,Dress,H&M,1769161,2239445,21,479,high,cart,2024-06-02 05:50:31,Wednesday,0,5,2024-06-02,Premium,147,189
172,303,5.0,145,morning,5,9,autumn,mobile,M,Shoes,H&M,731579,821999,11,235,high,purchase,2023-09-30 06:43:23,Saturday,1,6,2023-09-30,Mid,171,202
51,304,5.0,295,evening,2,6,autumn,tablet,F,Shirt,Uniqlo,2183136,2728921,20,157,medium,cart,2023-06-05 20:44:06,Wednesday,0,20,2023-06-05,Luxury,50,203
40,109,4.828201350381753,226,morning,6,6,summer,mobile,M,Shoes,Calvin Klein,1589308,1765898,10,401,high,cart,2024-06-18 09:24:35,Sunday,1,9,2024-06-18,Premium,39,8
98,106,2.6042245211169894,38,morning,5,2,summer,mobile,F,Cardigan,Pull&Bear,1164704,1437907,19,1019,high,view,2024-02-20 09:01:20,Saturday,1,9,2024-02-20,Premium,97,5
128,313,5.0,27,afternoon,3,1,autumn,mobile,M,Bag,Calvin Klein,1348103,1644029,18,80,high,purchase,2024-01-24 15:35:15,Thursday,0,15,2024-01-24,Premium,127,212
42,259,4.482589236104257,31,evening,0,6,winter,mobile,F,Sneakers,Puma,1667345,2084182,20,195,high,cart,2024-06-25 20:21:45,Monday,0,20,2024-06-25,Premium,41,158
60,438,5.0,182,afternoon,5,9,summer,mobile,F,Skirt,Pull&Bear,2037237,2645763,23,60,high,cart,2024-09-18 14:40:53,Saturday,1,14,2024-09-18,Luxury,59,337
79,225,5.0,314,evening,0,6,summer,mobile,M,Bag,Nike,1999147,2408612,17,131,high,purchase,2024-06-25 19:35:03,Monday,0,19,2024-06-25,Premium,78,124
84,377,1.9120269124524998,215,afternoon,2,5,autumn,mobile,M,Blouse,Ralph Lauren,1960537,2420417,19,812,low,view,2023-05-08 13:15:44,Wednesday,0,13,2023-05-08,Premium,83,276
171,448,5.0,41,morning,5,10,summer,mobile,M,Jeans,Calvin Klein,1609244,2037018,21,92,medium,purchase,2023-10-17 09:27:40,Saturday,1,9,2023-10-17,Premium,170,347
56,309,5.0,335,morning,0,5,summer,mobile,F,Polo Shirt,Levi's,434646,488367,11,35,low,purchase,2023-05-05 05:16:44,Monday,0,5,2023-05-05,Budget,55,208
156,273,4.25265774811968,293,morning,1,1,autumn,mobile,F,Shirt,Puma,1090758,1380707,21,76,high,cart,2024-01-24 10:07:59,Tuesday,0,10,2024-01-24,Premium,155,172
199,474,5.0,312,evening,6,5,summer,mobile,M,Shirt,Uniqlo,1361367,1529626,11,106,medium,purchase,2023-05-18 00:46:06,Sunday,1,0,2023-05-18,Premium,198,373
5,261,5.0,37,evening,2,1,summer,mobile,M,Skirt,Puma,2130331,2766664,23,34,high,purchase,2023-01-09 04:29:54,Wednesday,0,4,2023-01-09,Luxury,4,160
181,427,5.0,111,afternoon,4,4,summer,mobile,F,Skirt,H&M,2360135,2622373,10,114,high,purchase,2024-04-13 16:19:25,Friday,0,16,2024-04-13,Luxury,180,326
40,293,2.3889193430551234,87,morning,6,12,summer,mobile,F,Cardigan,Pull&Bear,916355,1065530,14,2003,low,view,2023-12-25 07:19:52,Sunday,1,7,2023-12-25,Mid,39,192
80,332,4.87791120354123,34,evening,2,7,summer,mobile,M,Cardigan,Puma,963551,1094945,12,184,medium,cart,2023-07-22 01:43:07,Wednesday,0,1,2023-07-22,Mid,79,231
121,314,3.291333568125852,303,evening,4,6,autumn,mobile,F,Jeans,Carhartt,706744,906083,22,1121,high,view,2023-06-19 19:52:40,Friday,0,19,2023-06-19,Mid,120,213
186,437,5.0,292,evening,6,7,summer,desktop,M,Sneakers,Dickies,749541,832824,10,76,high,purchase,2024-07-05 00:01:33,Sunday,1,0,2024-07-05,Mid,185,336
162,201,2.7650956813258944,18,morning,6,6,autumn,desktop,F,Sunglasses,Calvin Klein,1988112,2454460,19,1871,low,view,2024-06-07 10:43:35,Sunday,1,10,2024-06-07,Premium,161,100
58,102,5.0,24,morning,3,1,autumn,mobile,M,Cargo Pants,Gucci,2397582,2854265,16,78,low,cart,2024-01-28 10:19:06,Thursday,0,10,2024-01-28,Luxury,57,1
85,270,5.0,266,evening,1,4,autumn,mobile,F,Hat,Mango,1246139,1501373,17,38,high,purchase,2023-04-09 01:20:49,Tuesday,0,1,2023-04-09,Premium,84,169
119,295,3.4414580427581196,263,afternoon,4,11,autumn,desktop,M,T-shirt,Dickies,609377,684694,11,1102,medium,view,2024-11-13 12:10:54,Friday,0,12,2024-11-13,Mid,118,194
65,111,5.0,205,evening,6,1,spring,mobile,F,Sneakers,Mango,269808,306601,12,70,high,cart,2023-01-29 02:22:02,Sunday,1,2,2023-01-29,Budget,64,10
25,421,5.0,76,evening,1,2,summer,mobile,M,Jeans,H&M,847189,951898,11,52,high,purchase,2023-02-07 21:51:01,Tuesday,0,21,2023-02-07,Mid,24,320
139,345,5.0,362,evening,5,5,summer,mobile,M,Blouse,Uniqlo,1252359,1585265,21,165,high,purchase,2023-05-19 03:38:39,Saturday,1,3,2023-05-19,Premium,138,244
198,178,3.232931177626927,64,morning,6,5,spring,mobile,M,Sweater,Dickies,346064,432580,20,900,high,view,2023-05-19 10:45:52,Sunday,1,10,2023-05-19,Budget,197,77
73,116,4.353874725311106,212,afternoon,1,6,autumn,desktop,F,Shoes,Mango,392505,490632,20,251,low,cart,2023-06-10 16:45:39,Tuesday,0,16,2023-06-10,Budget,72,15
73,119,5.0,143,evening,6,6,winter,desktop,F,Bag,Carhartt,1924494,2565993,25,90,medium,purchase,2024-06-02 22:43:49,Sunday,1,22,2024-06-02,Premium,72,18
132,215,5.0,117,afternoon,6,3,summer,mobile,M,T-shirt,Uniqlo,929332,1161666,20,22,medium,purchase,2023-03-18 14:11:30,Sunday,1,14,2023-03-18,Mid,131,114
133,428,5.0,82,evening,5,10,autumn,mobile,M,Shoes,Puma,1847085,2280353,19,30,high,purchase,2024-10-12 21:14:10,Saturday,1,21,2024-10-12,Premium,132,327
33,202,2.837242594418958,104,evening,5,3,spring,mobile,M,T-shirt,The North Face,2246062,2642426,15,2004,medium,view,2024-03-30 04:59:36,Saturday,1,4,2024-03-30,Luxury,32,101
160,285,3.7596279533817603,155,afternoon,2,6,autumn,desktop,M,Polo Shirt,Ralph Lauren,999262,1233658,19,1384,low,view,2023-06-13 12:00:42,Wednesday,0,12,2023-06-13,Mid,159,184
49,259,4.453378035947021,142,morning,6,3,autumn,tablet,F,Jeans,Levi's,1255374,1394860,10,88,high,cart,2023-03-08 10:54:46,Sunday,1,10,2023-03-08,Premium,48,158
39,365,5.0,220,afternoon,1,2,summer,desktop,F,Blouse,Lacoste,2010851,2482533,19,57,low,purchase,2024-02-10 14:46:02,Tuesday,0,14,2024-02-10,Luxury,38,264
181,276,5.0,376,evening,5,4,spring,mobile,M,Jeans,Adidas,1539805,1730119,11,68,medium,purchase,2024-04-18 18:25:56,Saturday,1,18,2024-04-18,Premium,180,175
185,437,2.9203195942403637,55,morning,3,8,summer,mobile,F,Blouse,Nike,1315769,1478393,11,1456,high,view,2024-08-20 05:01:03,Thursday,0,5,2024-08-20,Premium,184,336
72,379,5.0,84,morning,5,6,autumn,mobile,F,Bag,Puma,1011534,1280424,21,123,high,purchase,2024-06-11 09:42:28,Saturday,1,9,2024-06-11,Premium,71,278
102,142,5.0,47,evening,0,6,autumn,mobile,M,Jeans,Dickies,1158227,1286919,10,84,high,purchase,2024-06-09 02:20:35,Monday,0,2,2024-06-09,Premium,101,41
66,142,4.5046525500991885,241,morning,5,5,autumn,tablet,M,Sneakers,Carhartt,1546900,1778047,13,172,medium,cart,2023-05-27 10:08:47,Saturday,1,10,2023-05-27,Premium,65,41
104,142,2.699175007078499,366,morning,5,10,summer,mobile,F,Sunglasses,Levi's,2466798,2902116,15,880,high,view,2023-10-12 09:57:40,Saturday,1,9,2023-10-12,Luxury,103,41
11,155,5.0,207,evening,5,12,winter,desktop,F,Bag,Zara,1068990,1406566,24,77,high,purchase,2023-12-01 22:16:03,Saturday,1,22,2023-12-01,Premium,10,54
176,276,2.416781521250785,328,morning,1,8,autumn,mobile,M,Shoes,H&M,1272299,1696399,25,2003,low,view,2024-08-11 09:06:06,Tuesday,0,9,2024-08-11,Premium,175,175
13,353,4.7038113918756,199,evening,4,9,summer,desktop,F,Shoes,The North Face,517211,680541,24,499,low,cart,2024-09-14 23:43:17,Friday,0,23,2024-09-14,Mid,12,252
133,455,2.3331503156622193,382,morning,6,7,summer,mobile,M,Dress,Dickies,635157,793947,20,1076,medium,view,2024-07-02 09:17:26,Sunday,1,9,2024-07-02,Mid,132,354
6,127,5.0,245,evening,6,6,summer,mobile,F,Skirt,The North Face,1860961,2189367,15,114,high,purchase,2024-06-06 02:18:34,Sunday,1,2,2024-06-06,Premium,5,26
13,210,4.990417634773322,232,afternoon,6,6,summer,desktop,M,Shirt,Lacoste,1060828,1309665,19,79,high,cart,2023-06-17 13:50:19,Sunday,1,13,2023-06-17,Premium,12,109
132,276,5.0,349,evening,4,6,winter,mobile,F,Dress,Uniqlo,1227019,1443552,15,111,medium,cart,2023-06-20 02:02:17,Friday,0,2,2023-06-20,Premium,131,175
139,138,5.0,142,afternoon,1,3,summer,mobile,M,Sweater,Calvin Klein,429758,524096,18,88,high,cart,2024-03-18 17:48:29,Tuesday,0,17,2024-03-18,Budget,138,37
67,452,5.0,318,evening,3,5,summer,mobile,F,Cargo Pants,H&M,2578688,2930328,12,188,medium,cart,2024-05-05 18:37:59,Thursday,0,18,2024-05-05,Luxury,66,351
104,347,4.996336477495605,378,morning,5,3,autumn,desktop,F,Sweater,Lacoste,953665,1238527,23,328,low,cart,2024-03-01 08:32:50,Saturday,1,8,2024-03-01,Mid,103,246
163,496,5.0,389,afternoon,6,3,autumn,mobile,F,Polo Shirt,Adidas,2412778,2773309,13,49,high,purchase,2023-03-09 14:46:30,Sunday,1,14,2023-03-09,Luxury,162,395
137,124,2.5542022958991453,318,evening,6,8,autumn,mobile,M,Shoes,Puma,2348550,2730873,14,283,high,view,2023-08-05 04:46:28,Sunday,1,4,2023-08-05,Luxury,136,23
134,173,5.0,62,afternoon,0,4,summer,mobile,M,Skirt,Pull&Bear,2196465,2495983,12,121,high,purchase,2023-04-22 14:00:00,Monday,0,14,2023-04-22,Luxury,133,72
35,171,2.759500624871146,361,morning,1,11,summer,mobile,M,Sunglasses,Carhartt,258732,294014,12,1152,high,view,2023-11-13 10:33:43,Tuesday,0,10,2023-11-13,Budget,34,70
152,498,5.0,347,evening,6,10,summer,mobile,F,Blouse,The North Face,1195118,1512808,21,41,medium,purchase,2024-10-11 04:34:28,Sunday,1,4,2024-10-11,Premium,151,397
33,489,2.526647983242089,300,morning,0,4,summer,desktop,F,Jacket,Uniqlo,1479494,1662353,11,1895,low,view,2024-04-30 09:09:48,Monday,0,9,2024-04-30,Premium,32,388
145,338,3.017957983176715,255,evening,6,8,summer,mobile,F,Jacket,Uniqlo,687049,858812,20,1020,high,view,2024-08-19 22:41:51,Sunday,1,22,2024-08-19,Mid,144,237
80,231,5.0,203,afternoon,0,2,spring,mobile,F,Bag,Carhartt,929772,1162216,20,175,medium,cart,2024-02-11 17:43:59,Monday,0,17,2024-02-11,Mid,79,130
111,402,4.725645720456017,379,morning,1,3,summer,mobile,F,Sweater,Calvin Klein,1474303,1914680,23,230,high,cart,2024-03-25 10:07:01,Tuesday,0,10,2024-03-25,Premium,110,301
152,400,5.0,317,evening,0,9,summer,desktop,F,Hat,Adidas,266603,355471,25,35,low,purchase,2023-09-17 20:35:24,Monday,0,20,2023-09-17,Budget,151,299
16,499,5.0,54,evening,6,3,spring,mobile,F,Jacket,Zara,353710,411291,14,141,high,purchase,2023-03-04 19:23:47,Sunday,1,19,2023-03-04,Budget,15,398
7,478,2.8339322345845837,328,afternoon,5,8,summer,desktop,M,Sneakers,Mango,1712772,2224380,23,2046,medium,view,2024-08-15 14:36:21,Saturday,1,14,2024-08-15,Premium,6,377
196,134,5.0,189,evening,6,5,summer,mobile,M,Polo Shirt,Nike,1017876,1156678,12,61,medium,purchase,2023-05-01 03:03:12,Sunday,1,3,2023-05-01,Premium,195,33
101,306,3.093843113659684,38,afternoon,3,8,summer,mobile,M,Sunglasses,Gucci,1190701,1566713,24,1542,high,view,2024-08-04 15:50:54,Thursday,0,15,2024-08-04,Premium,100,205
135,272,4.3834592988495205,278,morning,6,6,spring,desktop,M,Blouse,Nike,778765,927102,16,337,medium,cart,2024-06-07 07:15:36,Sunday,1,7,2024-06-07,Mid,134,171
29,250,2.2801631608892805,43,evening,5,6,autumn,desktop,F,Sneakers,Mango,1353723,1650882,18,1924,low,view,2023-06-06 02:51:24,Saturday,1,2,2023-06-06,Premium,28,149
16,383,4.877765306169086,93,morning,1,5,autumn,desktop,M,Cardigan,Zara,1460375,1947167,25,134,low,cart,2023-05-25 11:54:54,Tuesday,0,11,2023-05-25,Premium,15,282
13,182,2.6110431133887695,82,morning,5,9,winter,desktop,F,Dress,Dickies,1978046,2637395,25,478,low,view,2024-09-01 05:15:40,Saturday,1,5,2024-09-01,Premium,12,81
140,187,5.0,316,morning,4,2,autumn,mobile,F,T-shirt,Zara,278094,316016,12,114,high,purchase,2024-02-06 07:50:47,Friday,0,7,2024-02-06,Budget,139,86
108,108,5.0,25,afternoon,2,3,spring,mobile,M,Bag,Nike,847379,1046147,19,35,high,purchase,2023-03-17 15:40:23,Wednesday,0,15,2023-03-17,Mid,107,7
105,439,3.315645640957261,77,morning,5,1,summer,desktop,M,Jacket,Lacoste,2082209,2635708,21,1204,high,view,2024-01-09 05:02:41,Saturday,1,5,2024-01-09,Luxury,104,338
140,124,5.0,346,afternoon,6,8,autumn,mobile,F,Jeans,Ralph Lauren,349456,448021,22,153,medium,cart,2024-08-19 17:30:43,Sunday,1,17,2024-08-19,Budget,139,23
134,164,3.340094018054631,367,morning,5,12,autumn,mobile,F,Dress,Ralph Lauren,1488356,1932931,23,944,high,view,2023-12-30 11:54:02,Saturday,1,11,2023-12-30,Premium,133,63
164,495,2.8293761379601627,229,morning,5,5,summer,mobile,M,T-shirt,H&M,1397647,1644291,15,457,high,view,2023-05-21 10:21:37,Saturday,1,10,2023-05-21,Premium,163,394
23,286,5.0,328,afternoon,5,3,autumn,mobile,M,Polo Shirt,Levi's,1418956,1796148,21,235,high,purchase,2023-03-03 12:22:00,Saturday,1,12,2023-03-03,Premium,22,185
16,296,5.0,38,evening,5,6,autumn,tablet,F,Sweater,Pull&Bear,1534142,1848364,17,356,high,cart,2024-06-18 04:58:14,Saturday,1,4,2024-06-18,Premium,15,195
151,361,5.0,131,afternoon,1,4,winter,mobile,F,Jeans,Calvin Klein,2341417,2926772,20,92,high,purchase,2023-04-13 14:09:39,Tuesday,0,14,2023-04-13,Luxury,150,260
190,472,3.209859972724521,117,afternoon,6,6,autumn,mobile,M,Shoes,Calvin Klein,452738,595709,24,1687,medium,view,2023-06-05 12:30:30,Sunday,1,12,2023-06-05,Budget,189,371
124,319,2.282717431468318,207,afternoon,2,9,autumn,mobile,F,Polo Shirt,Zara,924504,1141364,19,478,low,view,2023-09-27 14:28:51,Wednesday,0,14,2023-09-27,Mid,123,218
41,338,5.0,125,afternoon,6,8,autumn,mobile,M,Skirt,Adidas,827597,1088944,24,488,high,cart,2023-08-30 14:40:35,Sunday,1,14,2023-08-30,Mid,40,237
111,253,5.0,354,afternoon,6,10,winter,mobile,M,Blouse,Mango,1357589,1655597,18,48,high,purchase,2023-10-08 15:32:06,Sunday,1,15,2023-10-08,Premium,110,152
92,123,2.1642032016100314,120,evening,5,11,autumn,desktop,M,T-shirt,Calvin Klein,1986235,2648314,25,976,low,view,2024-11-21 00:42:24,Saturday,1,0,2024-11-21,Premium,91,22
191,177,3.2610323799053162,329,morning,6,5,autumn,mobile,M,Shoes,Pull&Bear,1367906,1648080,17,490,medium,view,2024-05-15 08:47:35,Sunday,1,8,2024-05-15,Premium,190,76
190,346,5.0,320,morning,0,11,winter,tablet,M,Hat,Gucci,2143304,2582294,17,396,medium,cart,2024-11-10 06:20:02,Monday,0,6,2024-11-10,Luxury,189,245
147,449,3.382824815494821,101,evening,6,9,summer,mobile,F,Shirt,Uniqlo,2019852,2244281,10,1369,high,view,2024-09-24 19:08:16,Sunday,1,19,2024-09-24,Luxury,146,348
93,362,5.0,151,evening,1,2,autumn,mobile,M,Jeans,Gucci,2611194,2967266,12,30,medium,purchase,2024-02-01 21:10:18,Tuesday,0,21,2024-02-01,Luxury,92,261
97,343,4.98676191056904,350,evening,6,2,autumn,desktop,M,Cargo Pants,Dickies,2302288,2646309,13,350,high,cart,2023-02-28 00:31:35,Sunday,1,0,2023-02-28,Luxury,96,242
192,359,2.998329943884563,189,evening,4,4,autumn,mobile,M,Shoes,Dickies,1821407,2142832,15,1524,high,view,2023-04-08 19:14:49,Friday,0,19,2023-04-08,Premium,191,258
166,247,5.0,138,evening,6,12,summer,mobile,F,Shirt,H&M,2182492,2728115,20,72,high,purchase,2024-12-03 01:31:15,Sunday,1,1,2024-12-03,Luxury,165,146
141,329,5.0,116,morning,6,5,autumn,mobile,F,Cardigan,The North Face,1594967,1792098,11,148,high,purchase,2024-05-08 06:12:26,Sunday,1,6,2024-05-08,Premium,140,228
87,152,5.0,295,evening,1,4,summer,mobile,M,Sweater,The North Face,1765679,2029517,13,84,high,purchase,2023-04-22 21:35:24,Tuesday,0,21,2023-04-22,Premium,86,51
194,370,5.0,384,afternoon,5,2,autumn,mobile,M,Shoes,H&M,563519,704399,20,57,high,purchase,2024-02-29 15:51:13,Saturday,1,15,2024-02-29,Mid,193,269
